global_case_id,density_group_id,local_case_id,species_id,species_label,mole_fraction
18,1,18,23,OH-,0.0
18,1,18,24,H2O,0.02
18,1,18,25,H2OV,0.0
18,1,18,26,H2O^,4.089e-14
18,1,18,27,HO2,0.0
18,1,18,28,H2O2,0.0
18,1,18,29,H3O^,0.0
18,1,18,30,O2,0.0
18,1,18,31,O2^,0.0
18,1,18,32,O2-,0.0
18,1,18,33,O,0.0
18,1,18,34,O^,0.0
18,1,18,35,O-,0.0
18,1,18,36,HV_096,0.0
18,1,18,37,HV_106,0.0
18,1,18,38,HV_126,0.0
18,1,18,39,ONE,0.0
18,1,18,40,TE,0.0
18,1,18,41,TGAS,0.0
18,1,18,42,EB,0.0
18,1,18,43,POS,0.0
18,1,18,44,POSITION,0.0
18,1,18,45,SPEED,0.0
18,1,18,46,EDEP,0.0
18,1,18,47,PDEP,0.0
18,1,18,48,M,0.0
18,1,18,49,MIS,0.0
19,1,19,1,E,4.089e-14
19,1,19,2,AR3S,0.98
19,1,19,3,AR4SM,0.0
19,1,19,4,AR4SR,0.0
19,1,19,5,AR4SPM,0.0
19,1,19,6,AR4SPR,0.0
19,1,19,7,AR4P,0.0
19,1,19,8,AR4D,0.0
19,1,19,9,AR^,0.0
19,1,19,10,AR2*,0.0
19,1,19,11,AR2^,0.0
19,1,19,12,H,0.0
19,1,19,13,H*,0.0
19,1,19,14,H^,0.0
19,1,19,15,H-,0.0
19,1,19,16,H2,0.0
19,1,19,17,H2*,0.0
19,1,19,18,H2^,0.0
19,1,19,19,H3^,0.0
19,1,19,20,OH,0.0
19,1,19,21,OH*,0.0
19,1,19,22,OH^,0.0
19,1,19,23,OH-,0.0
19,1,19,24,H2O,0.02
19,1,19,25,H2OV,0.0
19,1,19,26,H2O^,4.089e-14
19,1,19,27,HO2,0.0
19,1,19,28,H2O2,0.0
19,1,19,29,H3O^,0.0
19,1,19,30,O2,0.0
19,1,19,31,O2^,0.0
19,1,19,32,O2-,0.0
19,1,19,33,O,0.0
19,1,19,34,O^,0.0
19,1,19,35,O-,0.0
19,1,19,36,HV_096,0.0
19,1,19,37,HV_106,0.0
19,1,19,38,HV_126,0.0
19,1,19,39,ONE,0.0
19,1,19,40,TE,0.0
19,1,19,41,TGAS,0.0
19,1,19,42,EB,0.0
19,1,19,43,POS,0.0
19,1,19,44,POSITION,0.0
19,1,19,45,SPEED,0.0
19,1,19,46,EDEP,0.0
19,1,19,47,PDEP,0.0
19,1,19,48,M,0.0
19,1,19,49,MIS,0.0
20,1,20,1,E,4.089e-14
20,1,20,2,AR3S,0.98
20,1,20,3,AR4SM,0.0
20,1,20,4,AR4SR,0.0
20,1,20,5,AR4SPM,0.0
20,1,20,6,AR4SPR,0.0
20,1,20,7,AR4P,0.0
20,1,20,8,AR4D,0.0
20,1,20,9,AR^,0.0
20,1,20,10,AR2*,0.0
20,1,20,11,AR2^,0.0
20,1,20,12,H,0.0
20,1,20,13,H*,0.0
20,1,20,14,H^,0.0
20,1,20,15,H-,0.0
20,1,20,16,H2,0.0
20,1,20,17,H2*,0.0
20,1,20,18,H2^,0.0
20,1,20,19,H3^,0.0
20,1,20,20,OH,0.0
20,1,20,21,OH*,0.0
20,1,20,22,OH^,0.0
20,1,20,23,OH-,0.0
20,1,20,24,H2O,0.02
20,1,20,25,H2OV,0.0
20,1,20,26,H2O^,4.089e-14
20,1,20,27,HO2,0.0
20,1,20,28,H2O2,0.0
20,1,20,29,H3O^,0.0
20,1,20,30,O2,0.0
20,1,20,31,O2^,0.0
20,1,20,32,O2-,0.0
20,1,20,33,O,0.0
20,1,20,34,O^,0.0
20,1,20,35,O-,0.0
20,1,20,36,HV_096,0.0
20,1,20,37,HV_106,0.0
20,1,20,38,HV_126,0.0
20,1,20,39,ONE,0.0
20,1,20,40,TE,0.0
20,1,20,41,TGAS,0.0
20,1,20,42,EB,0.0
20,1,20,43,POS,0.0
20,1,20,44,POSITION,0.0
20,1,20,45,SPEED,0.0
20,1,20,46,EDEP,0.0
20,1,20,47,PDEP,0.0
20,1,20,48,M,0.0
20,1,20,49,MIS,0.0
21,1,21,1,E,4.089e-14
21,1,21,2,AR3S,0.98
21,1,21,3,AR4SM,0.0
21,1,21,4,AR4SR,0.0
21,1,21,5,AR4SPM,0.0
21,1,21,6,AR4SPR,0.0
21,1,21,7,AR4P,0.0
21,1,21,8,AR4D,0.0
21,1,21,9,AR^,0.0
21,1,21,10,AR2*,0.0
21,1,21,11,AR2^,0.0
21,1,21,12,H,0.0
21,1,21,13,H*,0.0
21,1,21,14,H^,0.0
21,1,21,15,H-,0.0
21,1,21,16,H2,0.0
21,1,21,17,H2*,0.0
21,1,21,18,H2^,0.0
21,1,21,19,H3^,0.0
21,1,21,20,OH,0.0
21,1,21,21,OH*,0.0
21,1,21,22,OH^,0.0
21,1,21,23,OH-,0.0
21,1,21,24,H2O,0.02
21,1,21,25,H2OV,0.0
21,1,21,26,H2O^,4.089e-14
21,1,21,27,HO2,0.0
21,1,21,28,H2O2,0.0
21,1,21,29,H3O^,0.0
21,1,21,30,O2,0.0
21,1,21,31,O2^,0.0
21,1,21,32,O2-,0.0
21,1,21,33,O,0.0
21,1,21,34,O^,0.0
21,1,21,35,O-,0.0
21,1,21,36,HV_096,0.0
21,1,21,37,HV_106,0.0
21,1,21,38,HV_126,0.0
21,1,21,39,ONE,0.0
21,1,21,40,TE,0.0
21,1,21,41,TGAS,0.0
21,1,21,42,EB,0.0
21,1,21,43,POS,0.0
21,1,21,44,POSITION,0.0
21,1,21,45,SPEED,0.0
21,1,21,46,EDEP,0.0
21,1,21,47,PDEP,0.0
21,1,21,48,M,0.0
21,1,21,49,MIS,0.0
22,1,22,1,E,4.089e-14
22,1,22,2,AR3S,0.98
22,1,22,3,AR4SM,0.0
22,1,22,4,AR4SR,0.0
22,1,22,5,AR4SPM,0.0
22,1,22,6,AR4SPR,0.0
22,1,22,7,AR4P,0.0
22,1,22,8,AR4D,0.0
22,1,22,9,AR^,0.0
22,1,22,10,AR2*,0.0
22,1,22,11,AR2^,0.0
22,1,22,12,H,0.0
22,1,22,13,H*,0.0
22,1,22,14,H^,0.0
22,1,22,15,H-,0.0
22,1,22,16,H2,0.0
22,1,22,17,H2*,0.0
22,1,22,18,H2^,0.0
22,1,22,19,H3^,0.0
22,1,22,20,OH,0.0
22,1,22,21,OH*,0.0
22,1,22,22,OH^,0.0
22,1,22,23,OH-,0.0
22,1,22,24,H2O,0.02
22,1,22,25,H2OV,0.0
22,1,22,26,H2O^,4.089e-14
22,1,22,27,HO2,0.0
22,1,22,28,H2O2,0.0
22,1,22,29,H3O^,0.0
22,1,22,30,O2,0.0
22,1,22,31,O2^,0.0
22,1,22,32,O2-,0.0
22,1,22,33,O,0.0
22,1,22,34,O^,0.0
22,1,22,35,O-,0.0
22,1,22,36,HV_096,0.0
22,1,22,37,HV_106,0.0
22,1,22,38,HV_126,0.0
22,1,22,39,ONE,0.0
22,1,22,40,TE,0.0
22,1,22,41,TGAS,0.0
22,1,22,42,EB,0.0
22,1,22,43,POS,0.0
22,1,22,44,POSITION,0.0
22,1,22,45,SPEED,0.0
22,1,22,46,EDEP,0.0
22,1,22,47,PDEP,0.0
22,1,22,48,M,0.0
22,1,22,49,MIS,0.0
23,1,23,1,E,4.089e-14
23,1,23,2,AR3S,0.98
23,1,23,3,AR4SM,0.0
23,1,23,4,AR4SR,0.0
23,1,23,5,AR4SPM,0.0
23,1,23,6,AR4SPR,0.0
23,1,23,7,AR4P,0.0
23,1,23,8,AR4D,0.0
23,1,23,9,AR^,0.0
23,1,23,10,AR2*,0.0
23,1,23,11,AR2^,0.0
23,1,23,12,H,0.0
23,1,23,13,H*,0.0
23,1,23,14,H^,0.0
23,1,23,15,H-,0.0
23,1,23,16,H2,0.0
23,1,23,17,H2*,0.0
23,1,23,18,H2^,0.0
23,1,23,19,H3^,0.0
23,1,23,20,OH,0.0
23,1,23,21,OH*,0.0
23,1,23,22,OH^,0.0
23,1,23,23,OH-,0.0
23,1,23,24,H2O,0.02
23,1,23,25,H2OV,0.0
23,1,23,26,H2O^,4.089e-14
23,1,23,27,HO2,0.0
23,1,23,28,H2O2,0.0
23,1,23,29,H3O^,0.0
23,1,23,30,O2,0.0
23,1,23,31,O2^,0.0
23,1,23,32,O2-,0.0
23,1,23,33,O,0.0
23,1,23,34,O^,0.0
23,1,23,35,O-,0.0
23,1,23,36,HV_096,0.0
23,1,23,37,HV_106,0.0
23,1,23,38,HV_126,0.0
23,1,23,39,ONE,0.0
23,1,23,40,TE,0.0
23,1,23,41,TGAS,0.0
23,1,23,42,EB,0.0
23,1,23,43,POS,0.0
23,1,23,44,POSITION,0.0
23,1,23,45,SPEED,0.0
23,1,23,46,EDEP,0.0
23,1,23,47,PDEP,0.0
23,1,23,48,M,0.0
23,1,23,49,MIS,0.0
24,1,24,1,E,4.089e-14
24,1,24,2,AR3S,0.98
24,1,24,3,AR4SM,0.0
24,1,24,4,AR4SR,0.0
24,1,24,5,AR4SPM,0.0
24,1,24,6,AR4SPR,0.0
24,1,24,7,AR4P,0.0
24,1,24,8,AR4D,0.0
24,1,24,9,AR^,0.0
24,1,24,10,AR2*,0.0
24,1,24,11,AR2^,0.0
24,1,24,12,H,0.0
24,1,24,13,H*,0.0
24,1,24,14,H^,0.0
24,1,24,15,H-,0.0
24,1,24,16,H2,0.0
24,1,24,17,H2*,0.0
24,1,24,18,H2^,0.0
24,1,24,19,H3^,0.0
24,1,24,20,OH,0.0
24,1,24,21,OH*,0.0
24,1,24,22,OH^,0.0
24,1,24,23,OH-,0.0
24,1,24,24,H2O,0.02
24,1,24,25,H2OV,0.0
24,1,24,26,H2O^,4.089e-14
24,1,24,27,HO2,0.0
24,1,24,28,H2O2,0.0
24,1,24,29,H3O^,0.0
24,1,24,30,O2,0.0
24,1,24,31,O2^,0.0
24,1,24,32,O2-,0.0
24,1,24,33,O,0.0
24,1,24,34,O^,0.0
24,1,24,35,O-,0.0
24,1,24,36,HV_096,0.0
24,1,24,37,HV_106,0.0
24,1,24,38,HV_126,0.0
24,1,24,39,ONE,0.0
24,1,24,40,TE,0.0
24,1,24,41,TGAS,0.0
24,1,24,42,EB,0.0
24,1,24,43,POS,0.0
24,1,24,44,POSITION,0.0
24,1,24,45,SPEED,0.0
24,1,24,46,EDEP,0.0
24,1,24,47,PDEP,0.0
24,1,24,48,M,0.0
24,1,24,49,MIS,0.0
25,1,25,1,E,4.089e-14
25,1,25,2,AR3S,0.98
25,1,25,3,AR4SM,0.0
25,1,25,4,AR4SR,0.0
25,1,25,5,AR4SPM,0.0
25,1,25,6,AR4SPR,0.0
25,1,25,7,AR4P,0.0
25,1,25,8,AR4D,0.0
25,1,25,9,AR^,0.0
25,1,25,10,AR2*,0.0
25,1,25,11,AR2^,0.0
25,1,25,12,H,0.0
25,1,25,13,H*,0.0
25,1,25,14,H^,0.0
25,1,25,15,H-,0.0
25,1,25,16,H2,0.0
25,1,25,17,H2*,0.0
25,1,25,18,H2^,0.0
25,1,25,19,H3^,0.0
25,1,25,20,OH,0.0
25,1,25,21,OH*,0.0
25,1,25,22,OH^,0.0
25,1,25,23,OH-,0.0
25,1,25,24,H2O,0.02
25,1,25,25,H2OV,0.0
25,1,25,26,H2O^,4.089e-14
25,1,25,27,HO2,0.0
25,1,25,28,H2O2,0.0
25,1,25,29,H3O^,0.0
25,1,25,30,O2,0.0
25,1,25,31,O2^,0.0
25,1,25,32,O2-,0.0
25,1,25,33,O,0.0
25,1,25,34,O^,0.0
25,1,25,35,O-,0.0
25,1,25,36,HV_096,0.0
25,1,25,37,HV_106,0.0
25,1,25,38,HV_126,0.0
25,1,25,39,ONE,0.0
25,1,25,40,TE,0.0
25,1,25,41,TGAS,0.0
25,1,25,42,EB,0.0
25,1,25,43,POS,0.0
25,1,25,44,POSITION,0.0
25,1,25,45,SPEED,0.0
25,1,25,46,EDEP,0.0
25,1,25,47,PDEP,0.0
25,1,25,48,M,0.0
25,1,25,49,MIS,0.0
26,1,26,1,E,4.089e-14
26,1,26,2,AR3S,0.98
26,1,26,3,AR4SM,0.0
26,1,26,4,AR4SR,0.0
26,1,26,5,AR4SPM,0.0
26,1,26,6,AR4SPR,0.0
26,1,26,7,AR4P,0.0
26,1,26,8,AR4D,0.0
26,1,26,9,AR^,0.0
26,1,26,10,AR2*,0.0
26,1,26,11,AR2^,0.0
26,1,26,12,H,0.0
26,1,26,13,H*,0.0
26,1,26,14,H^,0.0
26,1,26,15,H-,0.0
26,1,26,16,H2,0.0
26,1,26,17,H2*,0.0
26,1,26,18,H2^,0.0
26,1,26,19,H3^,0.0
26,1,26,20,OH,0.0
26,1,26,21,OH*,0.0
26,1,26,22,OH^,0.0
26,1,26,23,OH-,0.0
26,1,26,24,H2O,0.02
26,1,26,25,H2OV,0.0
26,1,26,26,H2O^,4.089e-14
26,1,26,27,HO2,0.0
26,1,26,28,H2O2,0.0
26,1,26,29,H3O^,0.0
26,1,26,30,O2,0.0
26,1,26,31,O2^,0.0
26,1,26,32,O2-,0.0
26,1,26,33,O,0.0
26,1,26,34,O^,0.0
26,1,26,35,O-,0.0
26,1,26,36,HV_096,0.0
26,1,26,37,HV_106,0.0
26,1,26,38,HV_126,0.0
26,1,26,39,ONE,0.0
26,1,26,40,TE,0.0
26,1,26,41,TGAS,0.0
26,1,26,42,EB,0.0
26,1,26,43,POS,0.0
26,1,26,44,POSITION,0.0
26,1,26,45,SPEED,0.0
26,1,26,46,EDEP,0.0
26,1,26,47,PDEP,0.0
26,1,26,48,M,0.0
26,1,26,49,MIS,0.0
27,1,27,1,E,4.089e-14
27,1,27,2,AR3S,0.98
27,1,27,3,AR4SM,0.0
27,1,27,4,AR4SR,0.0
27,1,27,5,AR4SPM,0.0
27,1,27,6,AR4SPR,0.0
27,1,27,7,AR4P,0.0
27,1,27,8,AR4D,0.0
27,1,27,9,AR^,0.0
27,1,27,10,AR2*,0.0
27,1,27,11,AR2^,0.0
27,1,27,12,H,0.0
27,1,27,13,H*,0.0
27,1,27,14,H^,0.0
27,1,27,15,H-,0.0
27,1,27,16,H2,0.0
27,1,27,17,H2*,0.0
27,1,27,18,H2^,0.0
27,1,27,19,H3^,0.0
27,1,27,20,OH,0.0
27,1,27,21,OH*,0.0
27,1,27,22,OH^,0.0
27,1,27,23,OH-,0.0
27,1,27,24,H2O,0.02
27,1,27,25,H2OV,0.0
27,1,27,26,H2O^,4.089e-14
27,1,27,27,HO2,0.0
27,1,27,28,H2O2,0.0
27,1,27,29,H3O^,0.0
27,1,27,30,O2,0.0
27,1,27,31,O2^,0.0
27,1,27,32,O2-,0.0
27,1,27,33,O,0.0
27,1,27,34,O^,0.0
27,1,27,35,O-,0.0
27,1,27,36,HV_096,0.0
27,1,27,37,HV_106,0.0
27,1,27,38,HV_126,0.0
27,1,27,39,ONE,0.0
27,1,27,40,TE,0.0
27,1,27,41,TGAS,0.0
27,1,27,42,EB,0.0
27,1,27,43,POS,0.0
27,1,27,44,POSITION,0.0
27,1,27,45,SPEED,0.0
27,1,27,46,EDEP,0.0
27,1,27,47,PDEP,0.0
27,1,27,48,M,0.0
27,1,27,49,MIS,0.0
28,1,28,1,E,4.089e-14
28,1,28,2,AR3S,0.98
28,1,28,3,AR4SM,0.0
28,1,28,4,AR4SR,0.0
28,1,28,5,AR4SPM,0.0
28,1,28,6,AR4SPR,0.0
28,1,28,7,AR4P,0.0
28,1,28,8,AR4D,0.0
28,1,28,9,AR^,0.0
28,1,28,10,AR2*,0.0
28,1,28,11,AR2^,0.0
28,1,28,12,H,0.0
28,1,28,13,H*,0.0
28,1,28,14,H^,0.0
28,1,28,15,H-,0.0
28,1,28,16,H2,0.0
28,1,28,17,H2*,0.0
28,1,28,18,H2^,0.0
28,1,28,19,H3^,0.0
28,1,28,20,OH,0.0
28,1,28,21,OH*,0.0
28,1,28,22,OH^,0.0
28,1,28,23,OH-,0.0
28,1,28,24,H2O,0.02
28,1,28,25,H2OV,0.0
28,1,28,26,H2O^,4.089e-14
28,1,28,27,HO2,0.0
28,1,28,28,H2O2,0.0
28,1,28,29,H3O^,0.0
28,1,28,30,O2,0.0
28,1,28,31,O2^,0.0
28,1,28,32,O2-,0.0
28,1,28,33,O,0.0
28,1,28,34,O^,0.0
28,1,28,35,O-,0.0
28,1,28,36,HV_096,0.0
28,1,28,37,HV_106,0.0
28,1,28,38,HV_126,0.0
28,1,28,39,ONE,0.0
28,1,28,40,TE,0.0
28,1,28,41,TGAS,0.0
28,1,28,42,EB,0.0
28,1,28,43,POS,0.0
28,1,28,44,POSITION,0.0
28,1,28,45,SPEED,0.0
28,1,28,46,EDEP,0.0
28,1,28,47,PDEP,0.0
28,1,28,48,M,0.0
28,1,28,49,MIS,0.0
29,1,29,1,E,4.089e-14
29,1,29,2,AR3S,0.98
29,1,29,3,AR4SM,0.0
29,1,29,4,AR4SR,0.0
29,1,29,5,AR4SPM,0.0
29,1,29,6,AR4SPR,0.0
29,1,29,7,AR4P,0.0
29,1,29,8,AR4D,0.0
29,1,29,9,AR^,0.0
29,1,29,10,AR2*,0.0
29,1,29,11,AR2^,0.0
29,1,29,12,H,0.0
29,1,29,13,H*,0.0
29,1,29,14,H^,0.0
29,1,29,15,H-,0.0
29,1,29,16,H2,0.0
29,1,29,17,H2*,0.0
29,1,29,18,H2^,0.0
29,1,29,19,H3^,0.0
29,1,29,20,OH,0.0
29,1,29,21,OH*,0.0
29,1,29,22,OH^,0.0
29,1,29,23,OH-,0.0
29,1,29,24,H2O,0.02
29,1,29,25,H2OV,0.0
29,1,29,26,H2O^,4.089e-14
29,1,29,27,HO2,0.0
29,1,29,28,H2O2,0.0
29,1,29,29,H3O^,0.0
29,1,29,30,O2,0.0
29,1,29,31,O2^,0.0
29,1,29,32,O2-,0.0
29,1,29,33,O,0.0
29,1,29,34,O^,0.0
29,1,29,35,O-,0.0
29,1,29,36,HV_096,0.0
29,1,29,37,HV_106,0.0
29,1,29,38,HV_126,0.0
29,1,29,39,ONE,0.0
29,1,29,40,TE,0.0
29,1,29,41,TGAS,0.0
29,1,29,42,EB,0.0
29,1,29,43,POS,0.0
29,1,29,44,POSITION,0.0
29,1,29,45,SPEED,0.0
29,1,29,46,EDEP,0.0
29,1,29,47,PDEP,0.0
29,1,29,48,M,0.0
29,1,29,49,MIS,0.0
30,2,1,1,E,8.259e-08
30,2,1,2,AR3S,0.98
30,2,1,3,AR4SM,2.52e-07
30,2,1,4,AR4SR,4.863e-07
30,2,1,5,AR4SPM,5.622e-08
30,2,1,6,AR4SPR,4.141e-07
30,2,1,7,AR4P,5.513e-07
30,2,1,8,AR4D,7.217e-09
30,2,1,9,AR^,2.633e-08
30,2,1,10,AR2*,1.629e-07
30,2,1,11,AR2^,4.465e-09
30,2,1,12,H,8.86e-07
30,2,1,13,H*,2.396e-12
30,2,1,14,H^,5.185e-14
30,2,1,15,H-,2.576e-09
30,2,1,16,H2,2.24e-08
30,2,1,17,H2*,6.833e-14
30,2,1,18,H2^,1.759e-15
30,2,1,19,H3^,5.089e-15
30,2,1,20,OH,9.662e-07
30,2,1,21,OH*,2.905e-09
30,2,1,22,OH^,1.808e-12
30,2,1,23,OH-,1.97e-08
30,2,1,24,H2O,0.02
30,2,1,25,H2OV,1.357e-06
30,2,1,26,H2O^,1.493e-08
30,2,1,27,HO2,2.061e-15
30,2,1,28,H2O2,1.78e-11
30,2,1,29,H3O^,6.262e-08
30,2,1,30,O2,1.156e-16
30,2,1,31,O2^,3.82e-18
30,2,1,32,O2-,1.033e-24
30,2,1,33,O,8.822e-11
30,2,1,34,O^,3.933e-17
30,2,1,35,O-,3.475e-09
30,2,1,36,HV_096,0.0
30,2,1,37,HV_106,0.0
30,2,1,38,HV_126,0.0
30,2,1,39,ONE,0.0
30,2,1,40,TE,0.0
30,2,1,41,TGAS,0.0
30,2,1,42,EB,0.0
30,2,1,43,POS,0.0
30,2,1,44,POSITION,0.0
30,2,1,45,SPEED,0.0
30,2,1,46,EDEP,0.0
30,2,1,47,PDEP,0.0
30,2,1,48,M,0.0
30,2,1,49,MIS,0.0
31,2,2,1,E,8.259e-08
31,2,2,2,AR3S,0.98
31,2,2,3,AR4SM,2.52e-07
31,2,2,4,AR4SR,4.863e-07
31,2,2,5,AR4SPM,5.622e-08
31,2,2,6,AR4SPR,4.141e-07
31,2,2,7,AR4P,5.513e-07
31,2,2,8,AR4D,7.217e-09
31,2,2,9,AR^,2.633e-08
31,2,2,10,AR2*,1.629e-07
31,2,2,11,AR2^,4.465e-09
31,2,2,12,H,8.86e-07
31,2,2,13,H*,2.396e-12
31,2,2,14,H^,5.185e-14
31,2,2,15,H-,2.576e-09
31,2,2,16,H2,2.24e-08
31,2,2,17,H2*,6.833e-14
31,2,2,18,H2^,1.759e-15
31,2,2,19,H3^,5.089e-15
31,2,2,20,OH,9.662e-07
31,2,2,21,OH*,2.905e-09
31,2,2,22,OH^,1.808e-12
31,2,2,23,OH-,1.97e-08
31,2,2,24,H2O,0.02
31,2,2,25,H2OV,1.357e-06
31,2,2,26,H2O^,1.493e-08
31,2,2,27,HO2,2.061e-15
31,2,2,28,H2O2,1.78e-11
31,2,2,29,H3O^,6.262e-08
31,2,2,30,O2,1.156e-16
31,2,2,31,O2^,3.82e-18
31,2,2,32,O2-,1.033e-24
31,2,2,33,O,8.822e-11
31,2,2,34,O^,3.933e-17
31,2,2,35,O-,3.475e-09
31,2,2,36,HV_096,0.0
31,2,2,37,HV_106,0.0
31,2,2,38,HV_126,0.0
31,2,2,39,ONE,0.0
31,2,2,40,TE,0.0
31,2,2,41,TGAS,0.0
31,2,2,42,EB,0.0
31,2,2,43,POS,0.0
31,2,2,44,POSITION,0.0
31,2,2,45,SPEED,0.0
31,2,2,46,EDEP,0.0
31,2,2,47,PDEP,0.0
31,2,2,48,M,0.0
31,2,2,49,MIS,0.0
32,2,3,1,E,8.259e-08
32,2,3,2,AR3S,0.98
32,2,3,3,AR4SM,2.52e-07
32,2,3,4,AR4SR,4.863e-07
32,2,3,5,AR4SPM,5.622e-08
32,2,3,6,AR4SPR,4.141e-07
32,2,3,7,AR4P,5.513e-07
32,2,3,8,AR4D,7.217e-09
32,2,3,9,AR^,2.633e-08
32,2,3,10,AR2*,1.629e-07
32,2,3,11,AR2^,4.465e-09
32,2,3,12,H,8.86e-07
32,2,3,13,H*,2.396e-12
32,2,3,14,H^,5.185e-14
32,2,3,15,H-,2.576e-09
32,2,3,16,H2,2.24e-08
32,2,3,17,H2*,6.833e-14
32,2,3,18,H2^,1.759e-15
32,2,3,19,H3^,5.089e-15
32,2,3,20,OH,9.662e-07
32,2,3,21,OH*,2.905e-09
32,2,3,22,OH^,1.808e-12
32,2,3,23,OH-,1.97e-08
32,2,3,24,H2O,0.02
32,2,3,25,H2OV,1.357e-06
32,2,3,26,H2O^,1.493e-08
32,2,3,27,HO2,2.061e-15
32,2,3,28,H2O2,1.78e-11
32,2,3,29,H3O^,6.262e-08
32,2,3,30,O2,1.156e-16
32,2,3,31,O2^,3.82e-18
32,2,3,32,O2-,1.033e-24
32,2,3,33,O,8.822e-11
32,2,3,34,O^,3.933e-17
32,2,3,35,O-,3.475e-09
32,2,3,36,HV_096,0.0
32,2,3,37,HV_106,0.0
32,2,3,38,HV_126,0.0
32,2,3,39,ONE,0.0
32,2,3,40,TE,0.0
32,2,3,41,TGAS,0.0
32,2,3,42,EB,0.0
32,2,3,43,POS,0.0
32,2,3,44,POSITION,0.0
32,2,3,45,SPEED,0.0
32,2,3,46,EDEP,0.0
32,2,3,47,PDEP,0.0
32,2,3,48,M,0.0
32,2,3,49,MIS,0.0
33,2,4,1,E,8.259e-08
33,2,4,2,AR3S,0.98
33,2,4,3,AR4SM,2.52e-07
33,2,4,4,AR4SR,4.863e-07
33,2,4,5,AR4SPM,5.622e-08
33,2,4,6,AR4SPR,4.141e-07
33,2,4,7,AR4P,5.513e-07
33,2,4,8,AR4D,7.217e-09
33,2,4,9,AR^,2.633e-08
33,2,4,10,AR2*,1.629e-07
33,2,4,11,AR2^,4.465e-09
33,2,4,12,H,8.86e-07
33,2,4,13,H*,2.396e-12
33,2,4,14,H^,5.185e-14
33,2,4,15,H-,2.576e-09
33,2,4,16,H2,2.24e-08
33,2,4,17,H2*,6.833e-14
33,2,4,18,H2^,1.759e-15
33,2,4,19,H3^,5.089e-15
33,2,4,20,OH,9.662e-07
33,2,4,21,OH*,2.905e-09
33,2,4,22,OH^,1.808e-12
33,2,4,23,OH-,1.97e-08
33,2,4,24,H2O,0.02
33,2,4,25,H2OV,1.357e-06
33,2,4,26,H2O^,1.493e-08
33,2,4,27,HO2,2.061e-15
33,2,4,28,H2O2,1.78e-11
33,2,4,29,H3O^,6.262e-08
33,2,4,30,O2,1.156e-16
33,2,4,31,O2^,3.82e-18
33,2,4,32,O2-,1.033e-24
33,2,4,33,O,8.822e-11
33,2,4,34,O^,3.933e-17
33,2,4,35,O-,3.475e-09
33,2,4,36,HV_096,0.0
33,2,4,37,HV_106,0.0
33,2,4,38,HV_126,0.0
33,2,4,39,ONE,0.0
33,2,4,40,TE,0.0
33,2,4,41,TGAS,0.0
33,2,4,42,EB,0.0
33,2,4,43,POS,0.0
33,2,4,44,POSITION,0.0
33,2,4,45,SPEED,0.0
33,2,4,46,EDEP,0.0
33,2,4,47,PDEP,0.0
33,2,4,48,M,0.0
33,2,4,49,MIS,0.0
34,2,5,1,E,8.259e-08
34,2,5,2,AR3S,0.98
34,2,5,3,AR4SM,2.52e-07
34,2,5,4,AR4SR,4.863e-07
34,2,5,5,AR4SPM,5.622e-08
34,2,5,6,AR4SPR,4.141e-07
34,2,5,7,AR4P,5.513e-07
34,2,5,8,AR4D,7.217e-09
34,2,5,9,AR^,2.633e-08
34,2,5,10,AR2*,1.629e-07
34,2,5,11,AR2^,4.465e-09
34,2,5,12,H,8.86e-07
34,2,5,13,H*,2.396e-12
34,2,5,14,H^,5.185e-14
34,2,5,15,H-,2.576e-09
34,2,5,16,H2,2.24e-08
34,2,5,17,H2*,6.833e-14
34,2,5,18,H2^,1.759e-15
34,2,5,19,H3^,5.089e-15
34,2,5,20,OH,9.662e-07
34,2,5,21,OH*,2.905e-09
34,2,5,22,OH^,1.808e-12
34,2,5,23,OH-,1.97e-08
34,2,5,24,H2O,0.02
34,2,5,25,H2OV,1.357e-06
34,2,5,26,H2O^,1.493e-08
34,2,5,27,HO2,2.061e-15
34,2,5,28,H2O2,1.78e-11
34,2,5,29,H3O^,6.262e-08
34,2,5,30,O2,1.156e-16
34,2,5,31,O2^,3.82e-18
34,2,5,32,O2-,1.033e-24
34,2,5,33,O,8.822e-11
34,2,5,34,O^,3.933e-17
34,2,5,35,O-,3.475e-09
34,2,5,36,HV_096,0.0
34,2,5,37,HV_106,0.0
34,2,5,38,HV_126,0.0
34,2,5,39,ONE,0.0
34,2,5,40,TE,0.0
34,2,5,41,TGAS,0.0
34,2,5,42,EB,0.0
34,2,5,43,POS,0.0
34,2,5,44,POSITION,0.0
34,2,5,45,SPEED,0.0
34,2,5,46,EDEP,0.0
34,2,5,47,PDEP,0.0
34,2,5,48,M,0.0
34,2,5,49,MIS,0.0
35,2,6,1,E,8.259e-08
35,2,6,2,AR3S,0.98
35,2,6,3,AR4SM,2.52e-07
35,2,6,4,AR4SR,4.863e-07
35,2,6,5,AR4SPM,5.622e-08
35,2,6,6,AR4SPR,4.141e-07
35,2,6,7,AR4P,5.513e-07
35,2,6,8,AR4D,7.217e-09
35,2,6,9,AR^,2.633e-08
35,2,6,10,AR2*,1.629e-07
35,2,6,11,AR2^,4.465e-09
35,2,6,12,H,8.86e-07
35,2,6,13,H*,2.396e-12
35,2,6,14,H^,5.185e-14
35,2,6,15,H-,2.576e-09
